Time,X,Rho,P,U,W
0.000220,42.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,43.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,43.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,43.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,43.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,43.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,43.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,43.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,43.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,43.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,43.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,44.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,44.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,44.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,44.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,44.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,44.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,44.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,44.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,44.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,44.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,45.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,45.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,45.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,45.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,45.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,45.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,45.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,45.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,45.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,45.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,46.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,46.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,46.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,46.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,46.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,46.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,46.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,46.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,46.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,46.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,47.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,47.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,47.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,47.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,47.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,47.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,47.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,47.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,47.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,47.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,48.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,48.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,48.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,48.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,48.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,48.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,48.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,48.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,48.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,48.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,49.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,49.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,49.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,49.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,49.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,49.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,49.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,49.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,49.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,49.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,50.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,50.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,50.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,50.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,50.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,50.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,50.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,50.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,50.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,50.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,51.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,51.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,51.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,51.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,51.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,51.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,51.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,51.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,51.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,51.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,52.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,52.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,52.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,52.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,52.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,52.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,52.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,52.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,52.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,52.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,53.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,53.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,53.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,53.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,53.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,53.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,53.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,53.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,53.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,53.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,54.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,54.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,54.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,54.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,54.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,54.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,54.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,54.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,54.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,54.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,55.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,55.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,55.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,55.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,55.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,55.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,55.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,55.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,55.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,55.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,56.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,56.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,56.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,56.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,56.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,56.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,56.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,56.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,56.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,56.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,57.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,57.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,57.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,57.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,57.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,57.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,57.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,57.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,57.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,57.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,58.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,58.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,58.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,58.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,58.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,58.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,58.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,58.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,58.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,58.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,59.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,59.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,59.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,59.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,59.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,59.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,59.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,59.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,59.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,59.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,60.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,60.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,60.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,60.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,60.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,60.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,60.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,60.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,60.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,60.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,61.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,61.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,61.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,61.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,61.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,61.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,61.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,61.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,61.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,61.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,62.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,62.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,62.232600,67.484118,48873100.528487,0.000656,0.164813
0.000220,62.343290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,62.450000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,62.556710,28.172714,18969157.886844,58.169412,0.000000
0.000220,62.667400,67.483913,48872649.714556,324.891260,0.164817
0.000220,62.732600,67.484118,48873100.528487,0.000656,0.164813
0.000220,62.843290,28.172703,18969147.312891,-324.891848,0.000000
0.000220,62.950000,76.869702,69585613.005716,-58.169480,0.000000
0.000220,63.056710,28.172714,18969157.886844,58.169412,0.000000
0.000220,63.167400,67.483913,48872649.714556,324.891260,0.164817
0.000220,63.232600,67.484118,48873100.528461,0.000656,0.164813
0.000220,63.343290,28.172703,18969147.311923,-324.891848,0.000000
0.000220,63.450000,76.869701,69585611.651082,-58.169478,0.000000
0.000220,63.556710,28.172588,18969081.767112,58.169530,0.000000
0.000220,63.667407,67.470770,48840861.335903,324.956286,0.165122
0.000220,63.732682,67.342748,48538293.716621,0.890325,0.168098
0.000220,63.850000,25.989536,17257883.943875,-318.187869,0.000000
0.000220,63.967325,67.329344,48505993.943693,318.252590,0.168410
0.000220,64.032676,67.327964,48502665.836218,0.009538,0.168442
0.000220,64.150212,25.925075,17225191.289101,-318.151302,0.000000
0.000220,64.268476,65.859097,45134760.589803,336.420880,0.203423
0.000220,64.334852,66.725292,47214510.371923,31.342633,0.182608
0.000220,64.443540,29.055781,19846830.897040,-345.912373,0.000000
0.000220,64.547563,77.718969,70531709.937339,-32.772394,0.000000
0.000220,64.655516,27.622127,18484635.607620,5.871530,0.000000
0.000220,64.768525,65.942359,45329490.723487,340.960707,0.201399
0.000220,64.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,64.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,65.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,65.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,65.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,65.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,65.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,65.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,65.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,65.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,65.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,65.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,66.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,66.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,66.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,66.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,66.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,66.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,66.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,66.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,66.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,66.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,67.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,67.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,67.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,67.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,67.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,67.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,67.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,67.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,67.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,67.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,68.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,68.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,68.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,68.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,68.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,68.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,68.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,68.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,68.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,68.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,69.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,69.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,69.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,69.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,69.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,69.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,69.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,69.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,69.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,69.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,70.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,70.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,70.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,70.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,70.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,70.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,70.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,70.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,70.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,70.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,71.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,71.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,71.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,71.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,71.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,71.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,71.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,71.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,71.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,71.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,72.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,72.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,72.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,72.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,72.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,72.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,72.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,72.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,72.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,72.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,73.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,73.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,73.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,73.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,73.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,73.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,73.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,73.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,73.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,73.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,74.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,74.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,74.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,74.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,74.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,74.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,74.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,74.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,74.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,74.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,75.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,75.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,75.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,75.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,75.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,75.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,75.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,75.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,75.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,75.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,76.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,76.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,76.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,76.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,76.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,76.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,76.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,76.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,76.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,76.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,77.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,77.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,77.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,77.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,77.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,77.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,77.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,77.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,77.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,77.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,78.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,78.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,78.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,78.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,78.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,78.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,78.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,78.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,78.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,78.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,79.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,79.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,79.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,79.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,79.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,79.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,79.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,79.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,79.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,79.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,80.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,80.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,80.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,80.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,80.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,80.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,80.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,80.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,80.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,80.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,81.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,81.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,81.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,81.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,81.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,81.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,81.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,81.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,81.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,81.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,82.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,82.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,82.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,82.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,82.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,82.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,82.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,82.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,82.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,82.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,83.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,83.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,83.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,83.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,83.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,83.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,83.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,83.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,83.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,83.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,84.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,84.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,84.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,84.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,84.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,84.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,84.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,84.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,84.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,84.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,85.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,85.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,85.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,85.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,85.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,85.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,85.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,85.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,85.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,85.943540,29.055835,19846858.828367,-345.883207,0.000000
