Time,X,Rho,P,U,W
0.000223,74.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,74.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,74.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,74.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,75.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,75.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,75.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,75.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,75.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,75.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,75.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,75.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,75.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,75.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,76.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,76.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,76.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,76.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,76.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,76.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,76.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,76.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,76.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,76.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,77.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,77.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,77.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,77.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,77.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,77.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,77.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,77.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,77.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,77.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,78.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,78.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,78.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,78.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,78.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,78.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,78.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,78.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,78.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,78.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,79.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,79.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,79.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,79.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,79.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,79.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,79.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,79.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,79.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,79.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,80.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,80.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,80.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,80.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,80.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,80.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,80.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,80.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,80.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,80.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,81.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,81.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,81.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,81.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,81.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,81.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,81.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,81.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,81.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,81.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,82.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,82.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,82.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,82.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,82.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,82.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,82.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,82.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,82.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,82.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,83.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,83.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,83.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,83.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,83.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,83.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,83.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,83.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,83.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,83.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,84.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,84.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,84.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,84.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,84.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,84.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,84.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,84.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,84.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,84.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,85.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,85.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,85.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,85.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,85.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,85.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,85.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,85.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,85.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,85.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,86.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,86.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,86.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,86.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,86.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,86.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,86.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,86.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,86.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,86.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,87.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,87.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,87.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,87.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,87.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,87.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,87.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,87.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,87.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,87.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,88.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,88.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,88.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,88.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,88.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,88.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,88.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,88.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,88.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,88.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,89.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,89.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,89.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,89.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,89.443018,28.906846,19663934.016829,-328.283241,0.000000
