Time,X,Rho,P,U,W
0.000222,85.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,85.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,85.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,85.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,85.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,85.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,85.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,85.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,85.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,86.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,86.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,86.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,86.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,86.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,86.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,86.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,86.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,86.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,86.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,87.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,87.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,87.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,87.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,87.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,87.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,87.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,87.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,87.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,87.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,88.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,88.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,88.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,88.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,88.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,88.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,88.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,88.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,88.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,88.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,89.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,89.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,89.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,89.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,89.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,89.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,89.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,89.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,89.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,89.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,90.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,90.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,90.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,90.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,90.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,90.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,90.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,90.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,90.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,90.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,91.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,91.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,91.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,91.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,91.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,91.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,91.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,91.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,91.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,91.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,92.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,92.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,92.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,92.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,92.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,92.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,92.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,92.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,92.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,92.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,93.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,93.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,93.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,93.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,93.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,93.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,93.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,93.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,93.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,93.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,94.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,94.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,94.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,94.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,94.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,94.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,94.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,94.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,94.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,94.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,95.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,95.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,95.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,95.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,95.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,95.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,95.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,95.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,95.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,95.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,96.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,96.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,96.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,96.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,96.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,96.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,96.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,96.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,96.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,96.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,97.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,97.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,97.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,97.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,97.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,97.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,97.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,97.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,97.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,97.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,98.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,98.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,98.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,98.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,98.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,98.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,98.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,98.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,98.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,98.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,99.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,99.155831,27.523841,18364343.216220,26.980800,0.000000
0.000222,99.268853,66.482854,46551358.525896,329.802725,0.188379
0.000222,99.334580,67.409681,48775686.109408,30.988164,0.166541
0.000222,99.443198,28.954500,19722550.070811,-334.441822,0.000000
0.000222,99.547541,77.568021,70359732.651016,-53.318146,0.000000
0.000222,99.656354,27.345923,18244402.281682,27.268826,0.000000
0.000222,99.773433,60.063393,32248436.496625,387.057730,0.358142
0.000222,99.855432,48.488592,8716856.358447,283.136115,0.777832
0.000222,99.950402,44.356492,686508.606520,39.477910,0.980711
